ts,temp,humidity,pm25,pm10,gas_co,place,lat,lon,temp_tmd,humidity_tmd,rainfall_tmd,lat_tmd,lon_tmd,pm25_aqi,pm10_aqi,lat_aqi,lon_aqi
2026-04-08 07:59:04,33.0,70,31,21,208,outdoor,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,106,39,13.8476,100.579
2026-04-08 08:09:04,33.0,69,30,20,207,outdoor,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,106,39,13.8476,100.579
2026-04-08 08:19:04,33.0,68,30,20,208,outdoor,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,106,39,13.8476,100.579
2026-04-08 08:29:05,33.0,67,30,20,205,outdoor,13.8463,100.568,29.3,79.0,0.0,13.7069,100.568,106,39,13.8476,100.579
2026-04-08 08:39:05,33.0,67,0,0,192,outdoor,13.8463,100.568,33.7,63.0,0.0,13.7069,100.568,106,41,13.8476,100.579
2026-04-08 08:49:05,33.0,64,0,0,190,outdoor,13.8463,100.568,33.7,63.0,0.0,13.7069,100.568,106,41,13.8476,100.579
2026-04-08 08:59:06,34.0,60,0,0,199,outdoor,13.8463,100.568,33.7,63.0,0.0,13.7069,100.568,106,41,13.8476,100.579
2026-04-08 09:09:06,34.0,59,0,0,193,outdoor,13.8463,100.568,33.7,63.0,0.0,13.7069,100.568,106,41,13.8476,100.579
2026-04-08 09:19:05,34.0,61,0,0,203,outdoor,13.8463,100.568,33.7,63.0,0.0,13.7069,100.568,106,41,13.8476,100.579
2026-04-08 09:29:06,34.0,62,0,0,195,outdoor,13.8463,100.568,33.7,63.0,0.0,13.7069,100.568,106,41,13.8476,100.579
2026-04-08 09:39:06,34.0,61,0,0,189,outdoor,13.8463,100.568,33.7,63.0,0.0,13.7069,100.568,124,49,13.8476,100.579
2026-04-08 15:24:23,39.0,43,0,0,176,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,131,51,13.8476,100.579
2026-04-08 15:25:29,39.0,43,0,0,169,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,131,51,13.8476,100.579
2026-04-08 15:35:30,39.0,43,44,30,191,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,126,49,13.8476,100.579
2026-04-08 15:45:30,39.0,43,44,30,190,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,126,49,13.8476,100.579
2026-04-08 15:55:30,39.0,43,44,30,189,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,126,49,13.8476,100.579
2026-04-08 16:05:31,39.0,42,47,32,182,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,126,49,13.8476,100.579
2026-04-08 16:15:31,39.0,41,47,33,175,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,126,49,13.8476,100.579
2026-04-08 16:25:31,37.0,42,48,33,163,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,126,49,13.8476,100.579
2026-04-08 16:35:32,36.0,41,47,32,173,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,114,45,13.8476,100.579
2026-04-08 16:45:32,36.0,40,46,32,175,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,114,45,13.8476,100.579
2026-04-08 16:55:32,37.0,41,0,0,173,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,114,45,13.8476,100.579
2026-04-08 17:05:32,36.0,41,0,0,176,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,114,45,13.8476,100.579
2026-04-08 17:15:32,37.0,41,45,29,180,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,114,45,13.8476,100.579
2026-04-08 17:25:33,37.0,42,45,29,179,outdoor,13.8463,100.568,36.1,51.0,0.0,13.7069,100.568,114,45,13.8476,100.579
2026-04-08 17:35:33,38.0,38,45,29,178,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 17:45:33,38.0,39,46,29,195,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 17:55:33,37.0,43,46,29,189,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 18:05:34,36.0,42,46,29,191,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 18:15:34,36.0,43,46,29,192,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 18:25:34,37.0,44,45,30,185,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 18:35:35,37.0,45,0,0,176,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-08 18:45:35,34.0,48,0,0,189,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-08 18:55:35,35.0,45,45,29,188,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-08 19:05:36,35.0,48,45,30,181,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-08 19:15:36,34.0,47,45,30,180,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-08 19:25:36,34.0,49,44,29,193,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-08 19:35:36,34.0,49,44,29,176,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 19:45:36,34.0,49,43,29,179,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 19:55:37,35.0,49,43,29,180,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 20:05:37,35.0,48,43,29,193,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 20:15:37,35.0,48,0,0,176,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 20:25:38,35.0,45,0,0,192,outdoor,13.8463,100.568,31.3,68.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-08 20:35:38,35.0,46,0,0,181,outdoor,13.8463,100.568,29.9,78.0,0.0,13.7264,100.56,109,41,13.8476,100.579
2026-04-08 20:45:38,35.0,46,0,0,178,outdoor,13.8463,100.568,29.9,78.0,0.0,13.7264,100.56,109,41,13.8476,100.579
2026-04-08 20:55:39,33.0,48,0,0,182,outdoor,13.8463,100.568,29.9,78.0,0.0,13.7264,100.56,109,41,13.8476,100.579
2026-04-08 21:05:39,33.0,46,41,27,178,outdoor,13.8463,100.568,29.9,78.0,0.0,13.7264,100.56,109,41,13.8476,100.579
2026-04-08 21:15:39,34.0,50,41,27,178,outdoor,13.8463,100.568,29.9,78.0,0.0,13.7264,100.56,109,41,13.8476,100.579
2026-04-08 21:25:40,34.0,51,43,27,174,outdoor,13.8463,100.568,29.9,78.0,0.0,13.7264,100.56,109,41,13.8476,100.579
2026-04-08 21:35:40,34.0,51,42,26,188,outdoor,13.8463,100.568,29.9,78.0,0.0,13.7264,100.56,109,41,13.8476,100.579
2026-04-08 21:45:40,34.0,52,43,26,179,outdoor,13.8463,100.568,29.9,78.0,0.0,13.7264,100.56,109,41,13.8476,100.579
2026-04-08 21:55:40,35.0,49,43,27,176,outdoor,13.8463,100.568,29.9,78.0,0.0,13.7264,100.56,109,41,13.8476,100.579
2026-04-08 22:05:40,35.0,48,44,26,185,outdoor,13.8463,100.568,29.9,78.0,0.0,13.7264,100.56,109,41,13.8476,100.579
2026-04-08 22:15:41,36.0,48,44,27,188,outdoor,13.8463,100.568,29.9,78.0,0.0,13.7264,100.56,109,41,13.8476,100.579
2026-04-08 23:45:19,29.0,35,0,0,105,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,119,46,13.8476,100.579
2026-04-08 23:55:19,29.0,35,35,24,161,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,119,46,13.8476,100.579
2026-04-09 00:05:20,28.0,38,35,24,173,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,119,46,13.8476,100.579
2026-04-09 00:15:20,28.0,42,35,24,171,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,119,46,13.8476,100.579
2026-04-09 00:25:20,28.0,42,38,27,176,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,119,46,13.8476,100.579
2026-04-09 00:35:21,28.0,42,37,27,170,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,114,44,13.8476,100.579
2026-04-09 00:45:21,27.0,39,38,27,176,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,114,44,13.8476,100.579
2026-04-09 00:55:21,26.0,47,38,27,187,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,114,44,13.8476,100.579
2026-04-09 01:05:22,25.0,43,37,27,306,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,114,44,13.8476,100.579
2026-04-09 01:15:22,25.0,42,0,0,240,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,114,44,13.8476,100.579
2026-04-09 01:25:22,26.0,49,0,0,245,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,114,44,13.8476,100.579
2026-04-09 01:35:23,26.0,52,0,0,237,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-09 01:45:22,26.0,53,0,0,240,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-09 01:55:22,27.0,56,38,26,230,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-09 02:05:23,27.0,59,38,26,233,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-09 02:15:23,27.0,59,38,26,231,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-09 02:25:23,27.0,59,38,26,214,inside,13.8463,100.568,29.1,83.0,0.0,13.7264,100.56,111,43,13.8476,100.579
2026-04-09 02:35:24,26.0,57,38,26,214,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,106,39,13.8476,100.579
2026-04-09 02:45:24,26.0,56,38,26,203,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,106,39,13.8476,100.579
2026-04-09 02:55:25,26.0,57,38,26,202,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,106,39,13.8476,100.579
2026-04-09 03:05:25,26.0,57,39,26,194,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,106,39,13.8476,100.579
2026-04-09 03:15:25,26.0,57,0,0,199,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,106,39,13.8476,100.579
2026-04-09 03:25:26,26.0,57,0,0,193,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,106,39,13.8476,100.579
2026-04-09 03:35:26,26.0,55,36,26,196,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,104,38,13.8476,100.579
2026-04-09 03:45:25,26.0,56,36,26,190,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,104,38,13.8476,100.579
2026-04-09 03:55:26,26.0,57,36,26,192,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,104,38,13.8476,100.579
2026-04-09 04:05:26,26.0,56,36,26,186,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,104,38,13.8476,100.579
2026-04-09 04:15:26,26.0,54,35,25,197,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,104,38,13.8476,100.579
2026-04-09 04:25:27,26.0,57,36,25,204,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,104,38,13.8476,100.579
2026-04-09 04:35:27,27.0,59,35,24,183,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,101,38,13.8476,100.579
2026-04-09 04:45:27,26.0,56,33,24,196,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,101,38,13.8476,100.579
2026-04-09 04:55:28,26.0,55,0,0,199,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,101,38,13.8476,100.579
2026-04-09 05:05:28,26.0,56,0,0,202,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,101,38,13.8476,100.579
2026-04-09 05:15:29,27.0,59,33,23,209,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,101,38,13.8476,100.579
2026-04-09 05:25:29,26.0,59,33,23,209,inside,13.8463,100.568,28.5,88.0,0.0,13.7264,100.56,101,38,13.8476,100.579
2026-04-09 05:35:29,27.0,62,32,21,206,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,42,13.8476,100.579
2026-04-09 05:45:29,27.0,61,32,21,207,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,42,13.8476,100.579
2026-04-09 05:55:29,27.0,59,33,21,206,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,42,13.8476,100.579
2026-04-09 06:05:29,27.0,63,33,21,207,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,42,13.8476,100.579
2026-04-09 06:15:30,27.0,64,33,21,208,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,42,13.8476,100.579
2026-04-09 06:25:30,27.0,62,33,21,221,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,42,13.8476,100.579
2026-04-09 06:35:31,27.0,63,0,0,269,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-09 06:45:31,27.0,62,0,0,256,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-09 06:55:31,27.0,63,0,0,250,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-09 07:05:32,27.0,63,0,0,250,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-09 07:15:32,27.0,63,36,22,240,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-09 07:25:32,27.0,63,36,23,234,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-09 07:35:33,27.0,62,36,23,227,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-09 07:45:32,26.0,62,36,23,217,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-09 07:55:32,26.0,58,36,23,237,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-09 08:05:33,26.0,59,36,23,240,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-09 08:15:33,26.0,60,36,24,260,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-09 08:25:33,26.0,59,37,24,243,inside,13.8463,100.568,28.8,81.0,0.0,13.7069,100.568,114,44,13.8476,100.579
2026-04-09 08:35:34,26.0,58,0,0,266,inside,13.8463,100.568,33.0,69.0,0.0,13.7069,100.568,116,45,13.8476,100.579
2026-04-09 08:45:34,28.0,62,0,0,289,inside,13.8463,100.568,33.0,69.0,0.0,13.7069,100.568,116,45,13.8476,100.579
